Student_ID,First_Name,Last_Name,Email,Gender,Age,Department,Attendance (%),Midterm_Score,Final_Score,Assignments_Avg,Quizzes_Avg,Participation_Score,Projects_Score,Total_Score,Grade,Study_Hours_per_Week,Extracurricular_Activities,Internet_Access_at_Home,Parent_Education_Level,Family_Income_Level,Stress_Level (1-10),Sleep_Hours_per_Night,Indice_Riesgo,Categoria_Riesgo,Delta_Parcial_Final,Promedio_Continuo,Eficiencia_Estudio
S5284,John,Jones,student4284@university.com,Male,20,Engineering,75.725,42.75,77.45,55.27,94.92,2.45,66.16,94.03,D,15.3,No,Yes,Bachelor'S,High,8,5.5,48.58,Medio,34.7,60.21,6.15
S5285,Maria,Brown,student4285@university.com,Male,24,Cs,75.725,88.65,76.99,54.51,52.35,6.44,79.21,90.92,F,21.1,Yes,Yes,Unknown,Medium,10,7.8,36.35,Medio,-11.66,62.62,4.31
S5286,Maria,Brown,student4286@university.com,Male,22,Cs,58.95,66.06,56.55,52.35,89.19,7.89,80.41,65.23,F,7.1,No,Yes,Unknown,Medium,5,8.2,44.89,Medio,-9.51,75.21,9.19
S5287,Ali,Smith,student4287@university.com,Male,22,Business,75.725,60.47,66.74,82.97,72.71,5.82,78.75,69.09,C,25.5,No,Yes,Unknown,Low,9,8.3,40.38,Medio,6.27,73.16,2.71
S5288,John,Jones,student4288@university.com,Female,21,Business,99.72,76.45,52.71,79.42,68.83,8.85,85.34,72.02,A,19.3,No,No,Unknown,Medium,3,4.7,16.96,Bajo,-23.74,80.52,3.73
S5289,Sara,Smith,student4289@university.com,Female,19,Business,82.61,82.11,43.03,83.14,72.35,2.11,84.95,67.3,A,18.6,No,Yes,Unknown,Low,8,5.5,32.71,Medio,-39.08,65.39,3.62
S5290,Omar,Jones,student4290@university.com,Male,19,Engineering,80.33,52.07,71.02,75.28,70.93,2.52,54.36,82.7,A,12.9,No,Yes,High School,Medium,5,6.6,38.7,Medio,18.95,56.44,6.41
S5291,Maria,Smith,student4291@university.com,Male,21,Cs,75.725,51.13,60.82,90.88,87.83,6.37,64.28,50.64,F,14.1,No,Yes,Phd,High,8,8.2,46.66,Medio,9.69,76.67,3.59
S5292,Maria,Johnson,student4292@university.com,Male,19,Cs,65.63,97.49,72.57,77.33,96.4,8.29,94.49,94.01,D,6.4,No,Yes,Bachelor'S,Medium,10,6.0,44.58,Medio,-24.92,87.78,14.69
S5293,Ali,Williams,student4293@university.com,Female,20,Cs,75.725,75.38,96.79,95.94,74.57,5.39,79.5,65.03,A,23.8,Yes,Yes,Master'S,High,1,7.3,18.98,Bajo,21.41,75.98,2.73
S5294,Ahmed,Williams,student4294@university.com,Female,21,Engineering,98.45,63.41,48.6,74.28,91.64,0.1,66.43,93.62,A,20.1,Yes,Yes,Phd,Low,9,6.3,34.25,Medio,-14.81,58.34,4.66
S5295,Liam,Davis,student4295@university.com,Male,21,Engineering,74.84,88.09,40.12,89.53,86.6,6.77,92.52,72.72,B,29.4,Yes,Yes,Unknown,Medium,5,4.1,21.57,Bajo,-47.97,84.09,2.47
S5296,Sara,Brown,student4296@university.com,Female,19,Cs,64.51,71.51,44.61,70.37,66.53,8.14,62.45,88.82,B,13.8,Yes,Yes,Phd,High,3,5.6,33.51,Medio,-26.9,70.19,6.44
S5297,Emma,Davis,student4297@university.com,Male,18,Mathematics,88.51,54.5,67.76,71.76,79.37,2.77,70.46,91.29,A,21.7,No,No,High School,Low,2,7.8,24.04,Bajo,13.26,62.32,4.21
S5298,John,Johnson,student4298@university.com,Female,19,Cs,75.725,52.4,82.42,92.45,83.34,0.54,63.81,65.06,D,28.0,Yes,Yes,High School,High,3,7.7,28.22,Bajo,30.02,61.25,2.32
S5299,Maria,Davis,student4299@university.com,Female,23,Business,75.725,63.81,74.85,74.81,51.17,5.18,93.57,82.02,F,22.8,No,Yes,Unknown,Low,1,8.4,22.95,Bajo,11.04,67.84,3.6
S5300,Maria,Williams,student4300@university.com,Male,18,Engineering,90.95,91.59,69.69,78.25,69.8,0.42,86.41,80.37,A,6.0,No,Yes,Unknown,High,6,7.0,28.8,Bajo,-21.9,59.66,13.4
S5301,Emma,Brown,student4301@university.com,Female,21,Cs,56.25,43.69,61.24,86.32,99.63,4.16,73.01,73.8,D,20.8,Yes,Yes,Bachelor'S,Low,7,7.8,50.14,Medio,17.55,75.14,3.55
S5302,Sara,Johnson,student4302@university.com,Female,18,Business,98.84,53.11,58.6,87.52,81.86,0.18,96.62,73.48,A,18.6,No,Yes,Master'S,Low,10,6.1,40.17,Medio,5.49,66.95,3.95
S5303,Liam,Williams,student4303@university.com,Male,20,Business,99.28,93.59,62.58,79.57,66.71,2.25,96.37,65.26,A,17.5,No,Yes,Unknown,Low,7,5.7,21.76,Bajo,-31.01,66.29,3.73
S5304,Ahmed,Smith,student4304@university.com,Female,22,Engineering,96.84,47.3,76.7,72.4,62.5,3.89,85.58,65.51,A,18.8,No,No,Phd,Low,2,5.7,24.74,Bajo,29.4,64.84,3.48
S5305,Maria,Jones,student4305@university.com,Male,18,Engineering,74.8,77.78,50.07,63.04,60.47,1.12,94.6,77.41,C,16.5,Yes,Yes,Unknown,High,3,4.8,26.68,Bajo,-27.71,57.33,4.69
S5306,Liam,Johnson,student4306@university.com,Female,23,Cs,62.3,52.81,86.28,95.47,70.08,1.14,85.97,51.61,A,22.3,No,Yes,Unknown,Low,4,6.2,37.87,Medio,33.47,65.73,2.31
S5307,Sara,Brown,student4307@university.com,Male,22,Engineering,79.1,76.35,74.52,68.49,59.66,8.27,81.41,96.68,D,5.4,No,Yes,Phd,Medium,10,8.1,46.71,Medio,-1.83,73.06,17.9
S5308,Emma,Davis,student4308@university.com,Male,20,Mathematics,71.0,62.99,56.15,89.95,56.76,0.41,71.04,82.5,D,9.7,No,Yes,Master'S,High,7,4.1,44.74,Medio,-6.84,55.46,8.51
S5309,Ali,Davis,student4309@university.com,Female,23,Cs,60.3,46.1,70.07,74.81,68.2,6.89,63.67,72.17,F,14.1,Yes,Yes,Unknown,High,10,6.9,58.02,Alto,23.97,68.9,5.12
S5310,Ahmed,Johnson,student4310@university.com,Female,24,Cs,71.18,74.95,97.77,61.61,80.35,8.14,53.01,53.09,B,16.3,No,Yes,Unknown,High,8,4.9,40.01,Medio,22.82,69.09,3.26
S5311,John,Brown,student4311@university.com,Male,22,Mathematics,75.725,80.98,41.23,67.28,57.32,1.31,90.04,81.5,B,8.3,No,Yes,Unknown,High,9,7.7,42.83,Medio,-39.75,56.94,9.82
S5312,Maria,Johnson,student4312@university.com,Female,24,Cs,53.55,80.82,51.97,74.81,52.22,1.95,56.11,50.89,F,25.5,Yes,Yes,Master'S,Low,6,4.7,35.37,Medio,-28.85,50.66,2.0
S5313,Sara,Brown,student4313@university.com,Female,20,Engineering,66.67,78.22,66.9,65.97,51.73,6.41,70.52,83.99,A,28.2,No,Yes,Bachelor'S,High,7,4.8,32.43,Medio,-11.32,63.08,2.98
S5314,Ali,Davis,student4314@university.com,Female,22,Engineering,50.89,70.01,78.31,52.07,63.37,3.16,61.73,53.63,D,23.8,Yes,Yes,Bachelor'S,Low,8,4.2,44.84,Medio,8.3,52.19,2.25
S5315,John,Williams,student4315@university.com,Male,22,Engineering,87.47,71.17,52.73,58.69,59.51,4.76,72.73,82.81,B,28.2,No,Yes,High School,Low,7,6.2,27.27,Bajo,-18.44,59.63,2.94
S5316,Omar,Smith,student4316@university.com,Male,19,Engineering,75.725,78.14,95.88,62.96,76.96,8.36,65.75,70.29,D,23.6,No,Yes,Unknown,Low,7,7.2,31.59,Medio,17.74,72.32,2.98
S5317,Sara,Williams,student4317@university.com,Male,23,Cs,53.13,81.42,78.55,58.8,72.79,1.38,91.48,83.13,F,16.0,No,No,Unknown,Medium,9,5.4,46.76,Medio,-2.87,59.22,5.2
S5318,Sara,Smith,student4318@university.com,Female,23,Cs,75.725,79.29,92.65,60.19,66.24,6.2,98.91,56.92,D,14.8,No,Yes,Master'S,Low,10,4.2,42.31,Medio,13.36,71.84,3.85
S5319,John,Davis,student4319@university.com,Female,18,Business,51.13,75.22,59.76,88.45,91.68,9.42,97.08,55.87,F,9.2,No,Yes,Master'S,Low,6,8.7,46.05,Medio,-15.46,92.85,6.07
S5320,Ali,Williams,student4320@university.com,Male,24,Business,79.5,49.35,89.74,70.6,75.25,0.57,81.12,62.37,A,7.2,No,Yes,Bachelor'S,Medium,1,8.3,33.77,Medio,40.39,58.17,8.66
S5321,Omar,Williams,student4321@university.com,Male,24,Engineering,88.82,52.64,62.69,74.81,54.58,0.6,98.96,70.58,B,10.5,Yes,No,Unknown,Medium,3,6.3,32.32,Medio,10.05,58.59,6.72
S5322,Liam,Johnson,student4322@university.com,Female,23,Engineering,89.39,55.61,55.17,98.33,64.79,5.55,70.04,62.65,A,18.3,Yes,Yes,Unknown,Low,5,8.1,31.77,Medio,-0.44,72.17,3.42
S5323,Liam,Jones,student4323@university.com,Female,23,Cs,51.71,95.18,94.7,72.34,98.67,9.6,76.12,54.1,F,8.4,No,Yes,Bachelor'S,Medium,9,8.0,46.93,Medio,-0.48,85.78,6.44
S5324,Emma,Davis,student4324@university.com,Female,22,Cs,95.32,85.56,45.53,96.38,98.85,2.2,62.84,66.25,A,28.8,No,Yes,Unknown,Low,1,6.8,6.57,Bajo,-40.03,70.02,2.3
S5325,Ali,Brown,student4325@university.com,Female,24,Business,75.725,73.17,96.57,64.95,62.73,3.31,94.9,85.29,B,10.5,No,Yes,High School,Medium,2,6.6,28.52,Bajo,23.4,63.92,8.12
S5326,Ahmed,Davis,student4326@university.com,Male,21,Engineering,78.07,55.12,67.51,70.03,58.36,0.99,58.99,79.15,B,25.8,No,Yes,Unknown,Medium,3,7.3,27.68,Bajo,12.39,49.32,3.07
S5327,Maria,Brown,student4327@university.com,Female,19,Cs,74.1,46.65,99.56,69.81,74.78,3.62,80.52,98.17,B,25.5,No,Yes,High School,High,4,7.6,33.99,Medio,52.91,65.33,3.85
S5328,John,Brown,student4328@university.com,Female,18,Cs,52.24,93.93,72.38,77.3,74.07,0.44,89.97,71.8,C,8.5,No,Yes,Unknown,High,6,8.1,40.4,Medio,-21.55,61.44,8.45
S5329,Emma,Smith,student4329@university.com,Male,19,Cs,78.1,93.56,85.45,79.21,70.51,3.89,79.77,66.64,D,22.8,No,Yes,Unknown,Low,7,6.9,26.53,Bajo,-8.11,67.1,2.92
S5330,Omar,Brown,student4330@university.com,Male,18,Cs,70.47,46.64,40.42,62.41,76.47,5.55,53.94,84.68,A,25.6,Yes,Yes,Unknown,Low,7,7.7,41.88,Medio,-6.22,62.08,3.31
S5331,John,Brown,student4331@university.com,Female,20,Business,88.64,87.83,69.8,89.68,61.61,9.75,80.57,70.6,A,27.1,No,No,Master'S,High,2,4.9,11.3,Bajo,-18.03,82.34,2.61
S5332,John,Johnson,student4332@university.com,Male,22,Mathematics,75.725,66.8,84.25,74.83,55.75,8.18,88.35,80.92,C,28.8,Yes,Yes,Bachelor'S,Medium,3,7.7,23.5,Bajo,17.45,75.18,2.81
S5333,Ali,Williams,student4333@university.com,Female,23,Business,84.18,59.44,86.97,50.35,78.52,8.22,59.39,97.31,D,28.3,Yes,Yes,Unknown,Medium,1,4.3,18.56,Bajo,27.53,67.61,3.44
S5334,Maria,Davis,student4334@university.com,Female,23,Mathematics,55.07,84.35,49.48,79.57,96.63,2.28,86.85,74.96,D,12.8,No,Yes,Unknown,Medium,1,7.3,29.02,Bajo,-34.87,71.46,5.86
S5335,Ahmed,Davis,student4335@university.com,Male,21,Mathematics,56.65,76.86,65.14,89.9,56.89,0.87,93.93,74.91,D,11.7,No,Yes,High School,Medium,6,7.6,42.38,Medio,-11.72,62.36,6.4
S5336,Liam,Brown,student4336@university.com,Male,24,Engineering,56.99,86.8,65.14,62.52,85.24,6.03,99.32,88.76,D,14.9,Yes,Yes,Master'S,Low,4,8.8,33.23,Medio,-21.66,76.84,5.96
S5337,Sara,Jones,student4337@university.com,Female,24,Cs,52.28,44.46,46.22,51.89,71.89,5.21,70.5,87.8,D,16.6,No,Yes,Bachelor'S,Medium,10,6.1,60.06,Alto,1.76,61.6,5.29
S5338,Sara,Davis,student4338@university.com,Male,19,Business,77.07,59.12,66.58,90.36,64.7,5.17,51.26,75.81,B,10.8,No,Yes,Unknown,High,4,4.6,36.56,Medio,7.46,64.5,7.02
S5339,John,Brown,student4339@university.com,Female,19,Cs,89.7,59.16,88.43,98.81,92.66,1.09,70.95,53.24,A,7.2,No,Yes,Phd,Low,9,5.7,45.03,Medio,29.27,68.33,7.39
S5340,Liam,Smith,student4340@university.com,Female,19,Cs,80.52,59.79,58.01,53.83,72.82,4.94,83.01,99.04,F,21.4,Yes,Yes,Unknown,Low,8,6.1,38.74,Medio,-1.78,64.76,4.63
S5341,Liam,Smith,student4341@university.com,Female,24,Cs,78.75,70.15,65.95,96.9,79.17,1.5,94.57,68.87,F,9.4,No,No,High School,Medium,3,7.8,31.14,Medio,-4.2,71.41,7.33
S5342,Maria,Smith,student4342@university.com,Male,23,Engineering,84.03,56.98,97.66,67.96,72.15,4.22,96.91,65.84,C,27.9,No,Yes,Phd,High,3,4.9,23.99,Bajo,40.68,69.81,2.36
S5343,Omar,Brown,student4343@university.com,Female,24,Cs,66.98,66.66,41.9,97.07,54.06,0.62,95.48,99.08,A,12.2,No,Yes,Unknown,High,8,4.8,46.01,Medio,-24.76,63.2,8.12
S5344,Omar,Johnson,student4344@university.com,Female,19,Cs,68.1,62.07,75.49,82.44,79.75,8.57,82.9,93.61,D,9.9,No,Yes,Master'S,Medium,2,5.1,34.82,Medio,13.42,82.7,9.46
S5345,Emma,Jones,student4345@university.com,Female,22,Engineering,65.71,84.12,84.61,94.51,70.94,0.13,84.13,66.51,D,9.9,No,Yes,High School,Medium,10,5.2,46.82,Medio,0.49,62.72,6.72
S5346,Ali,Brown,student4346@university.com,Male,18,Business,85.61,76.21,85.65,89.29,54.34,9.39,50.12,65.42,B,12.2,No,Yes,Master'S,High,5,8.6,29.96,Bajo,9.44,71.91,5.36
S5347,Maria,Johnson,student4347@university.com,Female,23,Engineering,58.08,79.22,82.96,51.4,79.79,8.63,68.19,86.05,D,20.3,No,Yes,Unknown,Low,6,4.8,36.87,Medio,3.74,71.42,4.24
S5348,Maria,Johnson,student4348@university.com,Female,22,Business,50.65,52.64,83.59,53.27,50.49,7.53,95.34,66.72,F,29.5,No,No,Bachelor'S,High,5,6.1,40.62,Medio,30.95,68.6,2.26
S5349,Ali,Davis,student4349@university.com,Female,20,Cs,79.81,59.53,43.54,76.29,60.43,9.83,84.48,62.57,B,17.2,No,Yes,Phd,Low,1,6.0,25.61,Bajo,-15.99,79.88,3.64
S5350,Liam,Brown,student4350@university.com,Male,22,Cs,97.12,41.27,72.05,56.48,89.05,0.54,73.4,98.98,B,20.0,No,Yes,High School,Medium,5,4.6,32.52,Medio,30.78,56.08,4.95
S5351,Omar,Brown,student4351@university.com,Female,22,Engineering,80.47,46.5,86.98,73.05,51.9,6.42,55.21,78.29,B,26.1,Yes,Yes,Unknown,High,9,4.5,42.61,Medio,40.48,61.09,3.0
S5352,Omar,Johnson,student4352@university.com,Female,20,Engineering,89.15,55.9,45.64,97.73,82.33,8.49,62.32,88.12,A,13.4,No,Yes,High School,Medium,10,8.5,45.33,Medio,-10.26,81.82,6.58
S5353,Liam,Johnson,student4353@university.com,Male,22,Engineering,83.64,43.93,40.72,74.81,97.49,1.27,77.75,85.65,F,9.5,Yes,Yes,Phd,Low,2,8.2,35.02,Medio,-3.21,65.69,9.02
S5354,Omar,Johnson,student4354@university.com,Male,18,Business,74.87,76.16,88.87,74.45,58.56,5.85,94.88,87.78,B,15.8,No,No,Bachelor'S,High,3,8.7,27.49,Bajo,12.71,71.6,5.56
S5355,John,Davis,student4355@university.com,Female,23,Business,85.92,99.89,82.74,69.21,70.86,3.94,54.79,95.17,A,13.0,No,Yes,Unknown,Medium,6,5.6,24.57,Bajo,-17.15,58.56,7.32
S5356,Maria,Brown,student4356@university.com,Female,21,Mathematics,91.21,46.05,64.73,81.49,78.77,4.36,57.69,75.04,A,26.7,Yes,No,Phd,Low,3,6.6,25.36,Bajo,18.68,65.39,2.81
S5357,Sara,Johnson,student4357@university.com,Female,24,Cs,61.24,89.27,96.42,59.69,72.52,9.13,82.75,87.67,B,29.4,Yes,Yes,Unknown,Low,6,5.3,28.2,Bajo,7.15,76.56,2.98
S5358,Ali,Smith,student4358@university.com,Male,20,Cs,75.725,47.13,86.0,74.81,81.02,5.39,64.71,89.84,D,22.2,No,Yes,High School,Low,7,6.0,41.59,Medio,38.87,68.61,4.05
S5359,Omar,Brown,student4359@university.com,Male,23,Engineering,61.19,80.19,98.07,92.94,70.2,0.93,58.49,97.32,A,21.3,No,Yes,Unknown,Low,3,8.0,28.32,Bajo,17.88,57.73,4.57
S5360,Emma,Davis,student4360@university.com,Female,19,Cs,72.61,78.59,95.76,90.57,57.43,9.37,58.92,85.65,D,22.9,Yes,Yes,Phd,Medium,4,6.4,26.23,Bajo,17.17,75.16,3.74
S5361,Omar,Smith,student4361@university.com,Male,18,Cs,75.725,94.16,68.88,89.46,54.45,1.85,74.63,94.63,C,16.7,No,Yes,Phd,Medium,6,4.5,28.01,Bajo,-25.28,59.26,5.67
S5362,Omar,Williams,student4362@university.com,Female,21,Cs,67.26,46.84,85.28,88.55,87.22,8.93,79.19,54.75,B,20.7,Yes,Yes,Bachelor'S,High,1,4.0,32.06,Medio,38.44,86.06,2.64
S5363,Ahmed,Brown,student4363@university.com,Female,18,Cs,75.725,58.93,80.15,72.97,61.93,9.71,95.22,56.3,B,6.8,Yes,Yes,Phd,Medium,1,5.2,32.42,Medio,21.22,81.81,8.28
S5364,John,Williams,student4364@university.com,Male,18,Cs,93.02,45.45,88.69,86.44,92.37,8.78,76.49,57.92,A,17.3,No,Yes,Unknown,Low,5,4.9,34.05,Medio,43.24,85.78,3.35
S5365,Ali,Johnson,student4365@university.com,Female,19,Cs,75.77,64.44,87.26,69.36,87.15,6.77,84.56,57.24,A,13.3,Yes,Yes,Phd,Low,8,8.0,43.05,Medio,22.82,77.19,4.3
S5366,Ahmed,Davis,student4366@university.com,Male,21,Engineering,76.77,94.7,49.19,55.04,52.47,7.44,59.03,54.38,F,6.3,No,Yes,Unknown,Low,1,7.3,21.57,Bajo,-45.51,60.24,8.63
S5367,Ahmed,Johnson,student4367@university.com,Male,24,Engineering,93.04,86.89,54.02,74.81,60.06,7.0,85.67,56.13,A,18.6,No,Yes,Bachelor'S,High,1,8.2,12.07,Bajo,-32.87,72.64,3.02
S5368,Emma,Davis,student4368@university.com,Female,18,Business,74.53,83.37,55.94,57.93,64.6,4.61,82.43,99.8,C,14.0,Yes,Yes,Unknown,Low,1,6.1,21.9,Bajo,-27.43,62.76,7.13
S5369,Maria,Jones,student4369@university.com,Male,19,Engineering,84.08,71.98,89.11,69.54,79.72,2.74,60.81,63.61,A,19.8,Yes,Yes,Unknown,Medium,10,6.9,39.08,Medio,17.13,59.37,3.21
S5370,Emma,Johnson,student4370@university.com,Female,20,Cs,54.28,93.01,88.64,64.87,90.49,2.85,83.47,73.9,F,17.8,No,Yes,Unknown,Medium,1,6.1,24.2,Bajo,-4.37,66.83,4.15
S5371,Maria,Williams,student4371@university.com,Male,19,Cs,58.93,66.97,69.72,79.96,53.02,7.31,60.57,91.08,C,11.9,No,No,Unknown,High,9,5.1,51.11,Medio,2.75,66.66,7.65
S5372,Maria,Davis,student4372@university.com,Female,22,Cs,70.22,48.98,74.85,68.08,62.48,6.26,79.68,55.92,B,18.5,No,Yes,Master'S,Low,2,7.2,33.7,Medio,25.87,68.21,3.02
S5373,Ali,Johnson,student4373@university.com,Female,23,Business,74.74,90.26,89.62,85.28,68.81,5.85,83.44,65.87,B,14.5,No,Yes,Unknown,Low,6,5.9,30.62,Medio,-0.64,74.01,4.54
S5374,Omar,Brown,student4374@university.com,Female,19,Business,98.29,56.78,58.76,75.61,59.17,6.53,84.67,57.96,A,28.0,No,Yes,Phd,Low,2,5.2,16.79,Bajo,1.98,71.19,2.07
S5375,Ali,Davis,student4375@university.com,Male,19,Cs,98.53,43.22,43.01,95.97,77.26,7.75,95.46,53.13,A,14.4,No,Yes,Master'S,Low,5,8.7,34.24,Medio,-0.21,86.55,3.69
S5376,John,Davis,student4376@university.com,Female,19,Cs,92.56,47.56,68.96,74.81,73.9,7.48,97.39,98.04,B,6.0,Yes,Yes,Unknown,Medium,5,4.5,39.22,Medio,21.4,80.23,16.34
S5377,Maria,Johnson,student4377@university.com,Male,24,Mathematics,65.78,76.54,94.82,84.39,65.82,1.05,90.51,92.92,D,24.1,No,Yes,Unknown,Medium,9,7.9,39.74,Medio,18.28,62.8,3.86
S5378,Ahmed,Jones,student4378@university.com,Male,18,Engineering,98.2,76.42,87.43,74.81,75.84,3.63,93.94,93.96,A,29.1,No,Yes,Bachelor'S,Medium,4,6.7,14.82,Bajo,11.01,70.22,3.23
S5379,Omar,Johnson,student4379@university.com,Male,24,Business,75.725,55.61,62.0,74.81,67.79,2.64,50.97,93.43,C,9.2,No,Yes,Unknown,Low,6,7.8,43.32,Medio,6.39,54.99,10.16
S5380,Sara,Williams,student4380@university.com,Male,21,Cs,69.65,83.63,43.89,68.58,67.16,5.38,68.13,57.73,A,29.3,Yes,Yes,Unknown,Medium,4,4.4,22.55,Bajo,-39.74,64.42,1.97
S5381,John,Williams,student4381@university.com,Male,19,Cs,85.08,86.42,78.22,65.27,63.27,0.61,51.99,89.25,A,20.4,No,Yes,Bachelor'S,Low,6,6.0,25.21,Bajo,-8.2,46.66,4.38
S5382,Ali,Davis,student4382@university.com,Female,19,Business,50.83,95.23,90.07,74.81,77.02,7.62,61.24,86.39,D,26.2,No,Yes,Master'S,High,3,8.0,24.98,Bajo,-5.16,72.32,3.3
S5383,Emma,Davis,student4383@university.com,Male,22,Engineering,57.31,75.1,79.9,63.26,72.21,1.07,69.09,96.27,D,16.8,Yes,Yes,Master'S,High,4,8.1,35.68,Medio,4.8,53.82,5.73
S5384,John,Johnson,student4384@university.com,Female,22,Engineering,91.48,86.77,65.5,75.09,59.82,2.71,93.38,60.97,A,20.6,No,Yes,Unknown,Medium,9,7.9,29.43,Bajo,-21.27,63.85,2.96
S5385,John,Williams,student4385@university.com,Female,20,Engineering,82.28,85.19,47.4,74.81,50.65,7.83,75.59,70.7,D,26.0,Yes,Yes,Phd,Low,1,7.7,12.64,Bajo,-37.79,69.84,2.72
S5386,Omar,Williams,student4386@university.com,Male,20,Engineering,68.21,55.47,94.65,74.81,57.55,0.52,82.44,64.75,B,29.6,No,Yes,Phd,High,7,5.9,38.02,Medio,39.18,55.0,2.19
S5387,John,Jones,student4387@university.com,Female,22,Business,75.03,58.61,56.56,57.89,52.14,6.6,68.14,62.9,F,9.6,No,Yes,High School,High,3,7.6,35.8,Medio,-2.05,61.04,6.55
S5388,John,Brown,student4388@university.com,Female,21,Cs,95.26,68.71,53.46,63.61,71.58,9.24,80.15,82.62,B,27.5,No,Yes,Bachelor'S,Low,9,4.5,30.07,Medio,-15.25,76.94,3.0
S5389,Sara,Jones,student4389@university.com,Male,20,Cs,81.58,41.14,88.96,55.05,61.25,6.18,90.78,58.2,B,21.7,No,Yes,Master'S,Medium,7,4.8,41.59,Medio,47.82,67.22,2.68
S5390,Liam,Smith,student4390@university.com,Female,23,Business,69.91,57.84,98.87,96.33,71.02,7.13,65.06,73.24,C,28.7,No,Yes,High School,Low,2,6.7,26.05,Bajo,41.03,75.93,2.55
S5391,Emma,Jones,student4391@university.com,Male,23,Cs,56.02,68.43,79.61,93.63,66.47,7.92,96.61,82.33,D,13.0,No,Yes,Phd,Low,5,6.7,42.25,Medio,11.18,83.98,6.33
S5392,Emma,Johnson,student4392@university.com,Male,21,Engineering,75.725,46.48,77.49,65.42,76.9,2.22,60.67,56.52,D,11.1,Yes,Yes,Bachelor'S,Low,1,6.4,34.0,Medio,31.01,56.3,5.09
S5393,Emma,Brown,student4393@university.com,Male,22,Business,98.92,47.58,59.17,62.35,86.19,5.81,95.97,62.85,A,14.1,Yes,Yes,Phd,Medium,1,7.7,24.05,Bajo,11.59,75.65,4.46
S5394,Maria,Johnson,student4394@university.com,Female,20,Mathematics,71.87,67.79,41.22,95.27,73.97,3.09,51.41,98.37,D,27.1,No,Yes,Unknown,Low,7,6.8,34.29,Medio,-26.57,62.89,3.63
S5395,Ahmed,Smith,student4395@university.com,Female,19,Engineering,73.59,83.86,51.51,50.09,53.1,2.49,77.14,89.77,A,16.5,No,Yes,Phd,Low,7,4.3,34.17,Medio,-32.35,51.31,5.44
S5396,Liam,Brown,student4396@university.com,Female,22,Engineering,74.93,90.02,75.07,80.03,50.88,1.92,99.26,83.85,B,28.8,No,No,Unknown,Low,8,8.4,27.92,Bajo,-14.95,62.34,2.91
S5397,Emma,Davis,student4397@university.com,Female,20,Business,94.21,72.78,49.08,95.8,60.66,5.85,80.49,92.8,A,11.1,No,Yes,Master'S,Low,8,7.1,35.2,Medio,-23.7,73.86,8.36
S5398,John,Williams,student4398@university.com,Male,21,Business,80.2,68.48,93.03,74.81,71.25,7.95,77.74,50.7,D,10.5,No,Yes,Bachelor'S,Medium,7,8.5,39.47,Medio,24.55,75.82,4.83
S5399,John,Jones,student4399@university.com,Male,23,Business,84.68,63.06,51.29,50.15,52.25,8.76,84.12,50.3,F,22.0,No,Yes,Master'S,Medium,3,6.1,24.89,Bajo,-11.77,68.53,2.29
S5400,Emma,Johnson,student4400@university.com,Female,21,Engineering,69.47,51.58,71.33,60.94,66.39,4.29,64.47,57.7,B,12.3,No,Yes,Bachelor'S,Low,3,4.0,38.51,Medio,19.75,58.68,4.69
S5401,Omar,Smith,student4401@university.com,Male,20,Cs,51.45,48.79,70.72,96.12,94.35,3.73,52.7,74.76,D,8.2,Yes,Yes,Bachelor'S,Low,2,7.8,45.48,Medio,21.93,70.12,9.12
S5402,Emma,Williams,student4402@university.com,Female,21,Engineering,96.55,87.51,76.24,50.85,54.5,6.87,62.55,78.5,A,14.4,No,Yes,Master'S,Medium,1,6.8,12.75,Bajo,-11.27,59.15,5.45
S5403,John,Jones,student4403@university.com,Male,20,Business,97.46,67.9,59.65,69.74,97.43,7.8,58.81,55.68,B,11.7,No,Yes,Unknown,High,8,4.1,35.22,Medio,-8.25,76.0,4.76
S5404,Maria,Williams,student4404@university.com,Male,20,Business,97.46,87.42,92.41,89.49,92.83,2.53,96.18,53.61,A,15.3,No,Yes,Bachelor'S,Medium,6,6.9,23.12,Bajo,4.99,75.95,3.5
S5405,Ali,Jones,student4405@university.com,Male,21,Cs,75.725,82.24,66.66,74.81,91.59,2.97,92.61,91.42,F,9.7,No,Yes,Bachelor'S,Low,5,8.7,32.86,Medio,-15.58,72.18,9.42
S5406,Ali,Davis,student4406@university.com,Male,18,Engineering,90.76,51.63,82.01,73.88,93.18,5.33,65.89,73.22,B,28.9,Yes,Yes,High School,Medium,1,5.0,18.29,Bajo,30.38,71.56,2.53
S5407,Liam,Brown,student4407@university.com,Male,19,Engineering,84.23,70.62,78.15,61.62,54.0,4.44,91.8,99.62,B,25.0,Yes,Yes,Phd,Low,5,5.4,25.72,Bajo,7.53,62.96,3.98
S5408,Liam,Williams,student4408@university.com,Female,22,Mathematics,92.23,66.64,47.03,79.99,57.56,7.06,60.59,61.47,A,26.0,No,Yes,High School,Low,10,7.2,34.73,Medio,-19.61,67.18,2.36
S5409,Emma,Williams,student4409@university.com,Female,23,Engineering,80.03,65.43,77.36,63.19,56.72,5.04,59.98,82.36,F,12.4,No,Yes,Bachelor'S,Medium,8,8.1,41.72,Medio,11.93,57.57,6.64
